head_x,head_y,head_z,JAB,JAC,ABC,BCE,JAD,KDE,NIH,MGF,HIC,FGC,label
-151.78 ,-127.96 ,702.99 ,105.57 ,106.09 ,177.50 ,102.67 ,102.67 ,83.83 ,100.50 ,55.02 ,87.42 ,82.27 ,right
-105.25 ,-131.04 ,655.84 ,97.36 ,96.78 ,177.40 ,90.78 ,90.78 ,80.51 ,103.77 ,56.28 ,83.53 ,83.07 ,right
-104.78 ,-118.34 ,676.73 ,96.39 ,95.99 ,178.27 ,91.53 ,91.53 ,79.62 ,103.07 ,60.03 ,80.47 ,90.53 ,right
-167.07 ,-129.28 ,678.43 ,106.02 ,106.53 ,177.28 ,103.24 ,103.24 ,79.97 ,97.37 ,55.60 ,80.61 ,82.41 ,right
-79.96 ,-133.42 ,666.45 ,93.05 ,92.63 ,178.20 ,87.55 ,87.55 ,85.54 ,97.26 ,56.33 ,82.94 ,86.39 ,right
-97.22 ,-134.74 ,673.12 ,95.96 ,95.39 ,177.59 ,90.99 ,90.99 ,82.32 ,108.23 ,57.91 ,81.49 ,90.50 ,right
-159.53 ,-133.80 ,697.48 ,103.67 ,104.03 ,178.19 ,101.71 ,101.71 ,87.11 ,107.50 ,56.55 ,80.54 ,88.70 ,right
-86.70 ,-128.38 ,674.76 ,97.88 ,97.67 ,178.93 ,92.37 ,92.37 ,79.64 ,103.50 ,61.27 ,85.89 ,89.98 ,right
-141.61 ,-115.82 ,651.04 ,101.90 ,100.94 ,175.24 ,95.85 ,95.85 ,83.16 ,101.34 ,58.62 ,80.90 ,86.06 ,right
-175.43 ,-130.56 ,665.52 ,105.16 ,104.63 ,177.12 ,100.88 ,100.88 ,85.68 ,100.67 ,57.61 ,81.23 ,89.25 ,right
-81.51 ,-126.81 ,663.28 ,97.85 ,97.25 ,176.77 ,91.15 ,91.15 ,87.78 ,100.44 ,57.20 ,83.00 ,91.05 ,right
-108.16 ,-134.33 ,657.21 ,95.97 ,94.80 ,174.26 ,90.79 ,90.79 ,80.60 ,103.15 ,58.48 ,88.28 ,83.64 ,right
-158.95 ,-125.02 ,697.98 ,105.47 ,105.48 ,179.98 ,102.58 ,102.58 ,81.99 ,98.09 ,61.17 ,86.62 ,81.25 ,right
-81.48 ,-124.41 ,666.45 ,94.33 ,94.40 ,179.68 ,88.44 ,88.44 ,88.91 ,104.16 ,55.18 ,88.80 ,89.87 ,right
-76.59 ,-118.47 ,669.69 ,94.35 ,94.28 ,179.68 ,88.87 ,88.87 ,87.94 ,98.68 ,60.09 ,81.71 ,90.65 ,right
-139.84 ,-128.83 ,698.06 ,99.34 ,99.84 ,177.52 ,97.07 ,97.07 ,79.78 ,103.63 ,60.79 ,87.47 ,86.82 ,right
-88.85 ,-127.72 ,664.52 ,93.38 ,92.99 ,178.38 ,88.38 ,88.38 ,79.85 ,102.00 ,58.13 ,79.99 ,88.30 ,right
-102.82 ,-138.98 ,661.71 ,95.65 ,94.50 ,175.07 ,91.01 ,91.01 ,85.28 ,98.94 ,58.39 ,85.90 ,89.88 ,right
-116.80 ,-131.72 ,661.87 ,97.40 ,96.80 ,177.04 ,92.71 ,92.71 ,80.78 ,108.61 ,58.29 ,86.82 ,85.12 ,right
-66.22 ,-122.86 ,686.49 ,93.09 ,92.55 ,177.43 ,86.72 ,86.72 ,81.03 ,101.52 ,59.85 ,78.97 ,80.89 ,right
-138.17 ,-128.63 ,684.17 ,100.80 ,100.96 ,179.04 ,97.98 ,97.98 ,84.69 ,103.03 ,59.04 ,87.21 ,81.07 ,right
-135.14 ,-133.65 ,645.58 ,99.77 ,99.32 ,177.58 ,94.67 ,94.67 ,86.66 ,102.35 ,57.25 ,80.17 ,90.96 ,right
-78.43 ,-129.25 ,676.49 ,95.62 ,96.15 ,177.84 ,89.54 ,89.54 ,81.58 ,101.39 ,57.19 ,79.41 ,84.27 ,right
-143.85 ,-128.26 ,716.26 ,105.23 ,106.90 ,171.92 ,104.43 ,104.43 ,81.52 ,104.25 ,59.33 ,80.18 ,83.67 ,right
-109.81 ,-138.17 ,653.88 ,98.16 ,97.67 ,177.76 ,91.31 ,91.31 ,83.23 ,102.91 ,55.89 ,79.70 ,84.98 ,right
-69.59 ,-134.85 ,671.96 ,93.00 ,92.81 ,179.14 ,86.35 ,86.35 ,80.82 ,105.85 ,58.65 ,86.20 ,81.50 ,right
-152.05 ,-120.27 ,723.20 ,105.25 ,106.75 ,173.31 ,104.35 ,104.35 ,84.06 ,102.79 ,58.51 ,81.54 ,85.05 ,right
-100.79 ,-140.66 ,657.28 ,97.36 ,96.91 ,178.05 ,91.52 ,91.52 ,86.91 ,101.78 ,59.84 ,83.95 ,90.82 ,right
-105.22 ,-138.33 ,660.27 ,97.16 ,96.67 ,177.84 ,92.18 ,92.18 ,79.91 ,103.18 ,54.54 ,82.55 ,85.89 ,right
-182.45 ,-127.62 ,671.62 ,106.02 ,105.97 ,179.72 ,103.26 ,103.26 ,80.62 ,103.55 ,56.63 ,86.74 ,83.93 ,right
-75.87 ,-87.45 ,716.72 ,111.98 ,111.10 ,176.87 ,105.97 ,105.97 ,82.13 ,102.81 ,57.12 ,80.14 ,86.13 ,right
-83.19 ,-102.13 ,720.54 ,108.84 ,108.76 ,179.66 ,102.31 ,102.31 ,81.91 ,99.13 ,56.04 ,81.99 ,90.61 ,right
-91.18 ,-91.17 ,722.00 ,108.09 ,108.06 ,179.85 ,103.63 ,103.63 ,87.40 ,101.44 ,56.19 ,88.21 ,80.84 ,right
-98.77 ,-88.59 ,710.56 ,102.92 ,102.18 ,175.49 ,100.03 ,100.03 ,87.36 ,101.32 ,55.24 ,84.04 ,89.15 ,right
-101.69 ,-88.38 ,711.65 ,101.72 ,100.78 ,173.88 ,99.21 ,99.21 ,82.67 ,101.79 ,54.56 ,88.53 ,86.89 ,right
-117.96 ,-91.90 ,706.58 ,105.44 ,103.96 ,168.92 ,101.67 ,101.67 ,88.15 ,108.59 ,56.47 ,84.72 ,81.44 ,right
-131.28 ,-86.79 ,700.63 ,109.79 ,109.18 ,174.44 ,105.02 ,105.02 ,82.25 ,107.96 ,55.37 ,83.42 ,87.35 ,right
-131.32 ,-81.52 ,681.11 ,109.68 ,108.34 ,169.37 ,104.99 ,104.99 ,88.73 ,104.32 ,54.64 ,87.89 ,85.99 ,right
-111.80 ,-95.87 ,710.94 ,104.69 ,103.37 ,171.50 ,101.16 ,101.16 ,88.75 ,108.33 ,59.85 ,86.90 ,85.37 ,right
-105.80 ,-99.26 ,710.66 ,103.83 ,103.37 ,176.94 ,100.22 ,100.22 ,85.76 ,103.61 ,60.61 ,83.89 ,89.85 ,right
-106.16 ,-91.92 ,712.03 ,104.28 ,104.69 ,176.49 ,100.77 ,100.77 ,84.10 ,99.79 ,58.33 ,86.14 ,86.00 ,right
-97.14 ,-111.08 ,709.91 ,98.16 ,97.52 ,174.71 ,95.72 ,95.72 ,81.38 ,100.87 ,54.92 ,82.71 ,88.60 ,right
-80.90 ,-97.69 ,721.33 ,98.08 ,97.27 ,175.07 ,94.24 ,94.24 ,86.88 ,97.28 ,57.85 ,80.27 ,87.13 ,right
-66.94 ,-105.74 ,726.90 ,95.76 ,94.75 ,174.20 ,92.83 ,92.83 ,82.10 ,100.30 ,61.14 ,84.51 ,90.19 ,right
-69.01 ,-102.77 ,719.42 ,101.01 ,100.32 ,173.80 ,98.14 ,98.14 ,82.89 ,97.51 ,60.36 ,83.75 ,86.46 ,right
-99.04 ,-46.62 ,707.42 ,103.62 ,102.42 ,173.95 ,96.37 ,96.37 ,80.83 ,98.77 ,60.42 ,79.26 ,88.42 ,right
-76.28 ,-42.64 ,677.33 ,101.01 ,99.45 ,172.07 ,93.17 ,93.17 ,88.69 ,100.00 ,58.44 ,83.66 ,81.80 ,right
-66.38 ,-59.98 ,679.58 ,90.74 ,91.58 ,175.81 ,92.21 ,92.21 ,85.20 ,100.21 ,61.33 ,84.41 ,84.23 ,right
-68.85 ,-50.26 ,676.40 ,90.89 ,91.62 ,176.28 ,91.49 ,91.49 ,84.88 ,100.34 ,55.17 ,87.01 ,82.25 ,right
-77.62 ,-99.14 ,635.60 ,98.51 ,97.48 ,175.80 ,93.94 ,93.94 ,80.33 ,103.25 ,54.74 ,87.76 ,87.07 ,right
-96.27 ,-88.21 ,629.62 ,100.12 ,98.52 ,173.59 ,95.49 ,95.49 ,80.31 ,107.40 ,58.80 ,88.80 ,86.19 ,right
-65.07 ,-105.25 ,637.01 ,99.09 ,98.99 ,179.59 ,94.29 ,94.29 ,85.15 ,108.06 ,60.90 ,82.12 ,84.54 ,right
-70.56 ,-80.35 ,703.80 ,94.20 ,95.17 ,172.31 ,94.92 ,94.92 ,88.11 ,103.06 ,56.72 ,86.88 ,84.20 ,right
-89.84 ,-50.78 ,691.29 ,96.69 ,96.58 ,178.99 ,96.92 ,96.92 ,88.21 ,108.09 ,59.32 ,81.50 ,83.52 ,right
-110.20 ,-51.38 ,695.61 ,99.07 ,100.69 ,169.79 ,101.73 ,101.73 ,81.14 ,102.20 ,57.72 ,87.85 ,87.95 ,right
-128.38 ,-50.70 ,673.15 ,102.15 ,102.34 ,179.18 ,103.31 ,103.31 ,87.57 ,108.72 ,55.88 ,87.68 ,82.56 ,right
-148.89 ,-37.43 ,699.70 ,110.69 ,111.84 ,171.68 ,108.34 ,108.34 ,85.18 ,108.32 ,59.19 ,87.25 ,85.54 ,right
-135.70 ,-43.22 ,710.14 ,109.35 ,110.39 ,171.76 ,106.41 ,106.41 ,84.80 ,103.00 ,56.79 ,87.93 ,87.96 ,right
-147.12 ,-33.61 ,710.11 ,111.34 ,112.39 ,171.78 ,107.80 ,107.80 ,85.14 ,108.53 ,56.04 ,87.36 ,90.65 ,right
-128.68 ,-59.75 ,718.28 ,110.41 ,111.44 ,171.78 ,106.47 ,106.47 ,81.18 ,103.36 ,61.39 ,88.24 ,85.72 ,right
-110.71 ,-72.74 ,722.00 ,108.69 ,109.82 ,171.85 ,103.35 ,103.35 ,78.96 ,107.95 ,55.12 ,79.94 ,82.07 ,right
-106.55 ,-90.02 ,707.39 ,104.08 ,103.28 ,175.53 ,99.03 ,99.03 ,79.06 ,97.97 ,56.60 ,82.93 ,86.06 ,right
-106.53 ,-90.04 ,707.36 ,104.08 ,103.27 ,175.52 ,99.03 ,99.03 ,82.57 ,103.56 ,57.67 ,82.76 ,86.33 ,right
-102.09 ,-95.80 ,705.41 ,102.75 ,101.81 ,174.53 ,98.98 ,98.98 ,88.36 ,99.12 ,60.17 ,83.55 ,82.12 ,right
-100.91 ,-94.85 ,700.67 ,102.70 ,101.87 ,174.66 ,99.26 ,99.26 ,85.52 ,99.14 ,54.63 ,83.86 ,89.75 ,right
-99.31 ,-100.22 ,698.69 ,103.05 ,102.34 ,175.18 ,99.90 ,99.90 ,88.26 ,106.39 ,59.69 ,87.48 ,86.53 ,right
-95.37 ,-101.99 ,700.68 ,100.51 ,101.34 ,174.02 ,98.38 ,98.38 ,79.63 ,107.22 ,55.91 ,87.24 ,83.06 ,right
-91.58 ,-126.01 ,697.52 ,98.37 ,97.77 ,175.63 ,95.45 ,95.45 ,81.08 ,101.08 ,59.05 ,82.49 ,81.70 ,right
-82.66 ,-108.19 ,717.73 ,97.66 ,97.16 ,176.64 ,95.09 ,95.09 ,85.13 ,99.97 ,61.24 ,79.00 ,84.63 ,right
-68.42 ,-123.61 ,706.95 ,92.73 ,92.51 ,178.63 ,92.27 ,92.27 ,88.33 ,103.69 ,57.70 ,87.55 ,90.16 ,right
-69.09 ,-108.80 ,712.98 ,96.11 ,96.75 ,173.73 ,94.83 ,94.83 ,87.74 ,101.71 ,54.88 ,88.24 ,81.32 ,right
-70.15 ,-131.93 ,701.17 ,97.51 ,98.12 ,175.21 ,95.67 ,95.67 ,79.35 ,108.54 ,60.22 ,83.73 ,85.60 ,right
-73.31 ,-117.21 ,702.94 ,95.43 ,96.08 ,175.38 ,94.98 ,94.98 ,83.82 ,106.35 ,61.23 ,83.22 ,81.97 ,right
-85.64 ,-112.16 ,709.87 ,98.55 ,97.50 ,173.75 ,97.29 ,97.29 ,81.91 ,99.07 ,60.14 ,85.38 ,82.21 ,right
-102.44 ,-103.18 ,705.39 ,101.91 ,100.88 ,173.83 ,98.83 ,98.83 ,85.93 ,97.96 ,60.76 ,86.64 ,86.56 ,right
-124.63 ,-110.24 ,700.53 ,107.81 ,107.81 ,179.98 ,102.41 ,102.41 ,80.64 ,109.17 ,54.58 ,88.60 ,91.11 ,right
-147.43 ,-94.96 ,685.02 ,110.86 ,110.69 ,178.43 ,105.70 ,105.70 ,85.10 ,103.88 ,56.03 ,85.24 ,81.70 ,right
-166.04 ,-87.98 ,685.52 ,113.38 ,113.34 ,179.80 ,107.05 ,107.05 ,85.97 ,107.02 ,61.05 ,84.29 ,89.76 ,right
-171.91 ,-87.45 ,686.85 ,107.92 ,104.05 ,162.49 ,100.04 ,100.04 ,83.78 ,106.81 ,58.45 ,84.19 ,85.32 ,right
-167.86 ,-86.23 ,690.12 ,104.84 ,101.00 ,160.88 ,98.27 ,98.27 ,84.87 ,102.67 ,60.70 ,88.07 ,82.35 ,right
-136.46 ,-118.39 ,695.37 ,98.61 ,95.47 ,165.51 ,93.50 ,93.50 ,80.12 ,107.50 ,58.23 ,86.22 ,90.68 ,right
-128.09 ,-115.54 ,689.91 ,102.76 ,103.09 ,178.34 ,98.89 ,98.89 ,79.13 ,100.66 ,54.67 ,83.21 ,86.11 ,right
-107.17 ,-113.95 ,700.15 ,101.31 ,101.95 ,176.71 ,100.04 ,100.04 ,85.00 ,97.20 ,61.38 ,82.65 ,87.52 ,right
-165.67 ,-94.30 ,701.93 ,102.84 ,102.73 ,178.93 ,100.09 ,100.09 ,88.30 ,104.34 ,56.20 ,79.72 ,81.86 ,right
-106.95 ,-84.21 ,721.28 ,99.16 ,99.26 ,179.19 ,95.31 ,95.31 ,85.65 ,97.60 ,56.83 ,79.12 ,83.19 ,right
-101.53 ,-104.54 ,745.57 ,99.50 ,99.78 ,177.85 ,94.78 ,94.78 ,88.62 ,98.28 ,55.28 ,84.88 ,85.70 ,right
-102.74 ,-108.00 ,746.94 ,99.52 ,99.81 ,177.84 ,94.88 ,94.88 ,85.90 ,108.08 ,60.37 ,88.68 ,80.88 ,right
-78.07 ,-111.83 ,756.15 ,96.69 ,96.31 ,177.64 ,93.33 ,93.33 ,80.79 ,105.14 ,60.39 ,85.55 ,85.25 ,right
-38.25 ,-129.15 ,782.53 ,88.29 ,86.90 ,173.56 ,80.80 ,80.80 ,84.47 ,97.11 ,55.01 ,84.51 ,89.67 ,right
-28.12 ,-147.13 ,793.56 ,86.02 ,84.08 ,172.44 ,81.36 ,81.36 ,83.09 ,107.20 ,59.07 ,82.41 ,84.93 ,right
-92.26 ,-100.75 ,758.83 ,94.02 ,93.22 ,175.25 ,90.70 ,90.70 ,88.51 ,106.33 ,59.80 ,79.84 ,86.62 ,right
-121.14 ,-103.92 ,760.22 ,96.99 ,97.42 ,177.50 ,95.63 ,95.63 ,81.41 ,103.56 ,55.38 ,85.83 ,91.04 ,right
-48.37 ,-119.24 ,791.84 ,89.36 ,88.86 ,178.28 ,84.94 ,84.94 ,86.04 ,107.23 ,60.55 ,85.99 ,85.00 ,right
-35.45 ,-131.25 ,784.92 ,71.03 ,70.78 ,176.33 ,71.82 ,71.82 ,89.00 ,100.30 ,57.13 ,85.56 ,82.55 ,right
-74.88 ,-90.93 ,750.69 ,89.35 ,89.61 ,176.67 ,92.82 ,92.82 ,82.10 ,106.34 ,57.22 ,79.63 ,82.46 ,right
-112.28 ,-117.44 ,738.53 ,99.78 ,99.39 ,175.62 ,96.02 ,96.02 ,82.86 ,108.36 ,58.40 ,79.15 ,82.40 ,right
-68.14 ,-121.76 ,768.01 ,94.90 ,94.21 ,174.13 ,90.16 ,90.16 ,84.63 ,103.73 ,58.02 ,84.10 ,87.44 ,right
-40.68 ,-131.29 ,791.30 ,92.21 ,91.60 ,175.15 ,86.94 ,86.94 ,87.60 ,103.68 ,58.98 ,82.36 ,87.90 ,right
-48.10 ,-115.12 ,774.25 ,93.84 ,93.51 ,177.62 ,92.10 ,92.10 ,86.55 ,105.38 ,60.44 ,85.53 ,83.81 ,right
-102.04 ,-109.60 ,821.12 ,101.32 ,100.48 ,174.23 ,97.51 ,97.51 ,87.99 ,103.48 ,55.37 ,79.73 ,87.17 ,right
-113.89 ,-104.37 ,801.83 ,102.13 ,101.24 ,173.97 ,98.66 ,98.66 ,88.50 ,104.16 ,60.08 ,85.11 ,83.93 ,right
-89.26 ,-96.53 ,787.78 ,100.31 ,100.07 ,178.09 ,96.39 ,96.39 ,85.85 ,100.74 ,60.21 ,84.04 ,85.85 ,right
-62.02 ,-122.23 ,779.28 ,95.70 ,94.88 ,175.05 ,88.73 ,88.73 ,81.56 ,106.64 ,55.05 ,84.97 ,82.88 ,right
-40.55 ,-137.35 ,792.53 ,86.40 ,85.73 ,176.55 ,82.59 ,82.59 ,81.07 ,99.91 ,59.62 ,82.11 ,86.64 ,right
-47.67 ,-115.40 ,786.12 ,94.52 ,93.10 ,174.07 ,88.78 ,88.78 ,84.32 ,99.69 ,55.58 ,80.12 ,82.17 ,right
-59.73 ,-111.41 ,789.94 ,95.06 ,93.70 ,174.24 ,89.46 ,89.46 ,86.91 ,103.62 ,55.14 ,84.61 ,81.38 ,right
-75.22 ,-113.91 ,768.36 ,98.94 ,98.54 ,177.42 ,93.62 ,93.62 ,80.10 ,103.47 ,59.17 ,80.21 ,84.48 ,right
-73.63 ,-90.28 ,735.94 ,98.25 ,98.06 ,178.84 ,93.97 ,93.97 ,81.76 ,96.97 ,60.51 ,85.10 ,83.81 ,right
-52.54 ,-94.64 ,725.42 ,94.45 ,93.89 ,175.87 ,90.17 ,90.17 ,83.85 ,96.83 ,59.61 ,83.86 ,86.85 ,right
-41.49 ,-112.76 ,762.13 ,92.26 ,91.84 ,177.01 ,87.17 ,87.17 ,82.18 ,103.35 ,57.57 ,82.38 ,83.21 ,right
-4.74 ,-117.04 ,779.59 ,62.15 ,62.22 ,176.96 ,66.60 ,66.60 ,85.29 ,98.57 ,55.20 ,84.34 ,87.80 ,right
-23.01 ,-111.46 ,765.95 ,69.05 ,69.01 ,178.53 ,71.72 ,71.72 ,86.37 ,106.96 ,57.24 ,81.97 ,86.26 ,right
-101.52 ,-122.01 ,710.85 ,112.38 ,110.82 ,176.42 ,105.88 ,105.88 ,80.05 ,105.09 ,57.97 ,87.01 ,90.71 ,right
-74.67 ,-103.21 ,710.76 ,110.16 ,107.56 ,173.92 ,101.12 ,101.12 ,84.28 ,108.01 ,59.07 ,81.48 ,81.70 ,right
-86.52 ,-89.94 ,726.48 ,102.86 ,100.94 ,172.52 ,99.46 ,99.46 ,80.39 ,108.75 ,57.76 ,81.24 ,89.56 ,right
-77.71 ,-114.55 ,764.65 ,98.70 ,97.87 ,174.09 ,96.10 ,96.10 ,86.69 ,108.97 ,58.40 ,79.99 ,84.06 ,right
-53.53 ,-121.10 ,789.31 ,96.22 ,95.74 ,177.55 ,92.14 ,92.14 ,83.34 ,106.85 ,55.62 ,86.12 ,82.38 ,right
-48.49 ,-126.95 ,794.52 ,95.42 ,95.28 ,179.33 ,91.08 ,91.08 ,86.57 ,99.43 ,56.23 ,88.61 ,86.35 ,right
-23.43 ,-146.28 ,802.44 ,71.17 ,70.63 ,177.96 ,71.32 ,71.32 ,84.42 ,107.62 ,61.22 ,87.13 ,86.66 ,right
35.26 ,-158.24 ,865.49 ,60.16 ,58.88 ,176.83 ,58.75 ,58.75 ,85.62 ,98.26 ,57.42 ,86.03 ,90.90 ,right
-8.94 ,-141.07 ,820.74 ,67.77 ,67.64 ,179.60 ,67.75 ,67.75 ,80.71 ,101.46 ,58.59 ,79.30 ,90.94 ,right
-62.37 ,-112.27 ,709.25 ,98.48 ,97.39 ,177.52 ,93.52 ,93.52 ,81.19 ,101.55 ,61.43 ,89.03 ,80.99 ,right
-81.92 ,-109.38 ,697.97 ,100.46 ,99.97 ,178.89 ,96.76 ,96.76 ,87.38 ,107.35 ,57.64 ,88.44 ,86.41 ,right
-104.74 ,-92.86 ,710.68 ,102.13 ,100.99 ,174.50 ,100.68 ,100.68 ,84.31 ,97.21 ,61.05 ,79.55 ,89.22 ,right
-75.01 ,-107.27 ,742.76 ,100.50 ,99.66 ,175.97 ,97.72 ,97.72 ,86.81 ,107.41 ,59.32 ,87.58 ,88.93 ,right
-33.81 ,-132.63 ,774.13 ,92.14 ,91.23 ,175.99 ,89.01 ,89.01 ,79.84 ,104.63 ,54.99 ,79.04 ,85.90 ,right
-54.76 ,-129.69 ,740.45 ,89.25 ,89.78 ,172.97 ,88.89 ,88.89 ,81.23 ,108.26 ,59.06 ,79.92 ,91.10 ,right
-86.13 ,-150.08 ,778.84 ,92.84 ,93.23 ,174.05 ,91.76 ,91.76 ,85.72 ,99.78 ,60.72 ,81.56 ,82.85 ,right
-79.61 ,-148.51 ,747.35 ,92.54 ,92.73 ,176.03 ,89.92 ,89.92 ,79.24 ,108.39 ,61.25 ,82.64 ,82.18 ,right
-131.98 ,-143.82 ,753.49 ,97.33 ,98.08 ,168.53 ,96.10 ,96.10 ,82.04 ,100.89 ,56.04 ,83.68 ,89.16 ,right
-153.44 ,-123.40 ,724.13 ,99.85 ,100.28 ,169.89 ,98.32 ,98.32 ,87.97 ,104.38 ,58.77 ,88.33 ,89.65 ,right
-153.13 ,-123.87 ,724.71 ,100.19 ,100.41 ,173.00 ,98.26 ,98.26 ,83.75 ,105.95 ,54.96 ,81.34 ,89.72 ,right
-147.83 ,-121.69 ,729.97 ,101.05 ,101.07 ,177.57 ,98.15 ,98.15 ,88.88 ,108.73 ,57.32 ,88.57 ,81.91 ,right
-132.23 ,-115.10 ,732.76 ,100.57 ,100.57 ,179.62 ,97.15 ,97.15 ,88.12 ,104.03 ,58.12 ,84.47 ,90.02 ,right
-132.50 ,-115.23 ,732.46 ,100.59 ,100.58 ,179.61 ,97.17 ,97.17 ,87.72 ,108.05 ,57.30 ,85.27 ,86.30 ,right
-139.87 ,-114.24 ,722.97 ,100.20 ,99.93 ,175.67 ,97.06 ,97.06 ,85.85 ,101.02 ,57.37 ,80.02 ,87.33 ,right
-118.37 ,-124.28 ,727.58 ,98.72 ,98.82 ,177.71 ,95.66 ,95.66 ,79.78 ,102.88 ,59.94 ,81.73 ,86.41 ,right
-109.63 ,-132.18 ,739.24 ,92.99 ,93.40 ,174.34 ,90.48 ,90.48 ,79.71 ,101.79 ,54.68 ,86.22 ,81.01 ,right
-79.72 ,-151.32 ,742.22 ,88.51 ,88.92 ,171.64 ,86.42 ,86.42 ,80.80 ,97.96 ,56.95 ,84.12 ,87.05 ,right
-61.42 ,-142.14 ,749.00 ,87.35 ,87.57 ,175.16 ,86.12 ,86.12 ,83.35 ,103.25 ,59.23 ,81.71 ,84.83 ,right
-76.04 ,-150.46 ,745.63 ,89.02 ,89.08 ,177.77 ,88.41 ,88.41 ,80.10 ,102.82 ,61.10 ,86.22 ,81.34 ,right
-82.57 ,-146.49 ,740.62 ,89.46 ,89.50 ,177.88 ,88.92 ,88.92 ,79.21 ,97.33 ,58.42 ,84.59 ,89.88 ,right
-92.45 ,-125.53 ,724.73 ,90.66 ,90.70 ,177.50 ,87.71 ,87.71 ,85.76 ,106.82 ,55.98 ,83.72 ,80.84 ,right
-98.49 ,-120.25 ,716.84 ,93.91 ,93.88 ,177.35 ,89.91 ,89.91 ,84.09 ,108.56 ,59.87 ,81.21 ,82.27 ,right
-98.75 ,-119.92 ,715.67 ,93.92 ,93.90 ,177.40 ,89.94 ,89.94 ,83.97 ,98.64 ,58.23 ,84.57 ,82.71 ,right
-104.60 ,-111.09 ,706.25 ,94.56 ,94.54 ,178.27 ,91.43 ,91.43 ,79.96 ,103.63 ,61.23 ,81.70 ,89.03 ,right
-107.86 ,-108.89 ,700.33 ,96.03 ,96.02 ,179.19 ,92.53 ,92.53 ,82.27 ,104.66 ,57.14 ,86.40 ,83.81 ,right
-101.51 ,-124.77 ,719.99 ,92.67 ,92.67 ,179.96 ,89.78 ,89.78 ,83.42 ,109.00 ,59.10 ,83.93 ,87.75 ,right
-52.68 ,-155.51 ,760.77 ,85.97 ,86.00 ,179.54 ,84.05 ,84.05 ,83.91 ,107.46 ,60.27 ,84.66 ,85.53 ,right
-38.63 ,-172.72 ,780.29 ,86.22 ,86.74 ,171.59 ,83.72 ,83.72 ,79.40 ,108.29 ,58.31 ,80.98 ,89.15 ,right
-34.27 ,-159.62 ,768.97 ,85.69 ,86.03 ,171.85 ,83.52 ,83.52 ,87.92 ,105.34 ,58.80 ,87.21 ,83.37 ,right
-45.96 ,-149.26 ,752.68 ,86.81 ,87.44 ,171.90 ,84.00 ,84.00 ,80.35 ,99.98 ,60.65 ,87.66 ,89.55 ,right
-61.88 ,-135.40 ,747.23 ,87.99 ,88.57 ,172.74 ,84.72 ,84.72 ,86.98 ,106.90 ,58.63 ,82.68 ,81.72 ,right
-74.39 ,-122.19 ,726.45 ,89.73 ,89.20 ,171.96 ,85.47 ,85.47 ,83.24 ,101.01 ,61.35 ,86.68 ,84.28 ,right
-101.89 ,-133.20 ,733.62 ,94.00 ,93.97 ,178.83 ,90.43 ,90.43 ,85.62 ,104.53 ,60.77 ,85.63 ,82.47 ,right
-90.62 ,-132.01 ,687.42 ,95.44 ,95.05 ,174.63 ,90.43 ,90.43 ,84.68 ,99.11 ,59.18 ,81.55 ,88.55 ,right
-90.45 ,-129.47 ,708.81 ,94.82 ,94.59 ,176.74 ,90.64 ,90.64 ,87.22 ,108.66 ,59.04 ,88.96 ,90.29 ,right
-51.34 ,-150.92 ,768.38 ,86.36 ,86.88 ,176.61 ,84.37 ,84.37 ,80.37 ,107.38 ,54.85 ,87.81 ,82.25 ,right
-43.92 ,-156.63 ,777.21 ,85.12 ,85.64 ,173.79 ,84.84 ,84.84 ,79.80 ,100.56 ,60.45 ,80.30 ,88.09 ,right
-95.11 ,-144.14 ,746.17 ,91.77 ,91.88 ,178.40 ,91.65 ,91.65 ,80.43 ,100.50 ,58.95 ,86.80 ,89.41 ,right
-104.06 ,-140.50 ,746.59 ,92.49 ,92.58 ,178.56 ,92.58 ,92.58 ,81.96 ,108.11 ,54.52 ,83.46 ,87.59 ,right
-120.35 ,-132.03 ,739.28 ,97.37 ,97.21 ,174.30 ,94.88 ,94.88 ,81.71 ,108.48 ,58.91 ,84.01 ,82.56 ,right
-135.86 ,-123.83 ,737.21 ,100.08 ,100.49 ,173.28 ,98.04 ,98.04 ,79.92 ,100.97 ,57.69 ,82.29 ,84.83 ,right
-135.80 ,-117.49 ,731.66 ,102.02 ,102.16 ,175.07 ,99.47 ,99.47 ,85.25 ,108.15 ,60.27 ,87.51 ,88.46 ,right
-139.28 ,-117.00 ,734.27 ,103.06 ,103.08 ,175.05 ,100.23 ,100.23 ,79.57 ,106.35 ,54.72 ,86.98 ,86.69 ,right
-146.57 ,-108.71 ,738.11 ,102.42 ,102.27 ,177.02 ,98.20 ,98.20 ,87.08 ,102.58 ,56.97 ,85.03 ,82.91 ,right
-156.83 ,-105.37 ,736.10 ,103.39 ,103.29 ,178.11 ,99.46 ,99.46 ,88.27 ,104.99 ,57.87 ,88.61 ,84.74 ,right
-156.03 ,-106.29 ,728.62 ,103.89 ,103.95 ,178.89 ,99.51 ,99.51 ,83.74 ,99.13 ,58.06 ,82.38 ,81.66 ,right
-155.14 ,-107.68 ,729.66 ,103.57 ,103.70 ,177.97 ,99.61 ,99.61 ,82.19 ,102.77 ,57.35 ,82.17 ,85.71 ,right
-163.46 ,-104.95 ,724.69 ,104.25 ,104.46 ,176.37 ,100.08 ,100.08 ,87.03 ,97.16 ,57.09 ,80.18 ,86.42 ,right
